imagepath,imagepath_neg,caption,caption_neg
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006734@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006734@0.png,[nipple adenoma] Breast ultrasound image demonstrating the breast parenchymal background used to assess tissue composition.,[normal-appearing visualized breast tissue] Breast ultrasound image demonstrating the breast parenchymal background used to assess tissue composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006739@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006739@0.png,[nipple adenoma] Breast ultrasound image showing background tissue echotexture in the visualized breast field.,[normal-appearing sonographic tissue] Breast ultrasound image showing background tissue echotexture in the visualized breast field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006787@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006787@0.png,[pleomorphic adenoma] Breast ultrasound image demonstrating the sonographic appearance of background breast parenchyma.,[negative breast ultrasound] Breast ultrasound image demonstrating the sonographic appearance of background breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006789@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006789@0.png,[pleomorphic adenoma] Breast ultrasound image showing background echotexture and glandular tissue context.,[no sonographic abnormality] Breast ultrasound image showing background echotexture and glandular tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006790@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006790@0.png,[pleomorphic adenoma] Breast ultrasound image demonstrating breast tissue background relevant to parenchymal composition.,[normal-appearing breast tissue] Breast ultrasound image demonstrating breast tissue background relevant to parenchymal composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006791@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006791@0.png,[pleomorphic adenoma] Breast ultrasound image showing visualized tissue composition in the background breast region.,[normal-appearing breast tissue] Breast ultrasound image showing visualized tissue composition in the background breast region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006911@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006911@0.png,[breast implant-associated anaplastic large cell lymphoma] Breast ultrasound image demonstrating the background parenchymal pattern of the breast.,[preserved background tissue appearance] Breast ultrasound image demonstrating the background parenchymal pattern of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006912@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006912@0.png,[breast implant-associated anaplastic large cell lymphoma] Breast ultrasound image showing the echogenic background of visualized breast tissue.,[sonographically negative] Breast ultrasound image showing the echogenic background of visualized breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006914@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006914@0.png,[breast implant-associated anaplastic large cell lymphoma] Breast ultrasound image demonstrating background echotexture and parenchymal tissue context.,[negative breast ultrasound finding] Breast ultrasound image demonstrating background echotexture and parenchymal tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006916@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006916@0.png,[breast implant-associated anaplastic large cell lymphoma] Breast ultrasound image showing visualized breast parenchyma within the sonographic field.,[normal-appearing breast parenchyma] Breast ultrasound image showing visualized breast parenchyma within the sonographic field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006918@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006918@0.png,[breast implant-associated anaplastic large cell lymphoma] Breast ultrasound image demonstrating anatomical breast tissue within the imaging plane.,[ultrasound-negative] Breast ultrasound image demonstrating anatomical breast tissue within the imaging plane.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007003@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007003@0.png,[lobular carcinoma in situ] Breast ultrasound image showing the visualized sonographic anatomy of the breast.,[maintained parenchymal organization] Breast ultrasound image showing the visualized sonographic anatomy of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007006@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007006@0.png,[lobular carcinoma in situ] Breast ultrasound image demonstrating breast tissue structures within the field of view.,[maintained background tissue appearance] Breast ultrasound image demonstrating breast tissue structures within the field of view.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007012@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007012@0.png,[lobular carcinoma in situ] Breast ultrasound image showing parenchymal breast tissue and surrounding tissue context.,[normal-appearing sonographic tissue] Breast ultrasound image showing parenchymal breast tissue and surrounding tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007013@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007013@0.png,[lobular carcinoma in situ] Breast ultrasound image demonstrating the anatomical layout of visualized breast tissue.,[normal-appearing breast tissue] Breast ultrasound image demonstrating the anatomical layout of visualized breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007014@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007014@0.png,[lobular carcinoma in situ] Breast ultrasound image showing sonographic breast tissue layers within the visible field.,[normal breast tissue appearance] Breast ultrasound image showing sonographic breast tissue layers within the visible field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007015@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007015@0.png,[lobular carcinoma in situ] Breast ultrasound image demonstrating the visualized tissue architecture of the breast.,[normal-appearing breast parenchyma] Breast ultrasound image demonstrating the visualized tissue architecture of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007016@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007016@0.png,[lobular carcinoma in situ] Breast ultrasound image showing the local anatomical context of breast parenchyma.,[no focal sonographic abnormality] Breast ultrasound image showing the local anatomical context of breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007018@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007018@0.png,[lobular carcinoma in situ] Breast ultrasound image demonstrating breast tissue components visible on ultrasound.,[no focal sonographic abnormality] Breast ultrasound image demonstrating breast tissue components visible on ultrasound.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007023@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007023@0.png,[neurofibroma] Breast ultrasound image showing the sonographic appearance of visualized breast anatomy.,[preserved breast parenchymal appearance] Breast ultrasound image showing the sonographic appearance of visualized breast anatomy.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007024@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007024@0.png,[neurofibroma] Breast ultrasound image demonstrating breast parenchyma within the ultrasound scan field.,[negative] Breast ultrasound image demonstrating breast parenchyma within the ultrasound scan field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007025@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007025@0.png,[neurofibroma] Breast ultrasound image showing the tissue background of the visualized breast region.,[sonographically unremarkable] Breast ultrasound image showing the tissue background of the visualized breast region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007026@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007026@0.png,[neurofibroma] Breast ultrasound image demonstrating breast tissue anatomy in the sonographic image.,[no discrete mass] Breast ultrasound image demonstrating breast tissue anatomy in the sonographic image.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007028@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007028@0.png,[neurofibroma] Breast ultrasound image showing visualized parenchymal and surrounding breast tissue.,[intact parenchymal architecture] Breast ultrasound image showing visualized parenchymal and surrounding breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007029@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007029@0.png,[neurofibroma] Breast ultrasound image demonstrating the anatomical background of breast tissue.,[maintained background tissue appearance] Breast ultrasound image demonstrating the anatomical background of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007030@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007030@0.png,[neurofibroma] Breast ultrasound image showing sonographic tissue context within the breast.,[no visible focal lesion] Breast ultrasound image showing sonographic tissue context within the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007056@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007056@0.png,[neurofibroma] Breast ultrasound image demonstrating visible breast parenchymal structures.,[preserved breast tissue morphology] Breast ultrasound image demonstrating visible breast parenchymal structures.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007059@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007059@0.png,[neurofibroma] Breast ultrasound image showing the breast tissue environment within the imaging field.,[intact breast tissue appearance] Breast ultrasound image showing the breast tissue environment within the imaging field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007061@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007061@0.png,[neurofibroma] Breast ultrasound image demonstrating the visualized structural context of the breast.,[no sonographic abnormality] Breast ultrasound image demonstrating the visualized structural context of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007064@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007064@0.png,[neurofibroma] Breast ultrasound image documenting visualized breast tissue background.,[ultrasound-negative] Breast ultrasound image documenting visualized breast tissue background.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007066@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007066@0.png,[neurofibroma] Breast ultrasound image describing the sonographic appearance of breast parenchyma.,[normal sonographic appearance] Breast ultrasound image describing the sonographic appearance of breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007067@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007067@0.png,[neurofibroma] Breast ultrasound image presenting background breast tissue within the imaging field.,[normal breast ultrasound appearance] Breast ultrasound image presenting background breast tissue within the imaging field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007069@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007069@0.png,[neurofibroma] Breast ultrasound image documenting background parenchymal echotexture.,[intact parenchymal architecture] Breast ultrasound image documenting background parenchymal echotexture.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007072@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007072@0.png,[solid papillary carcinoma (in situ and invasive)] Breast ultrasound image describing tissue composition of the visualized breast region.,[preserved breast tissue morphology] Breast ultrasound image describing tissue composition of the visualized breast region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007075@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007075@0.png,[solid papillary carcinoma (in situ and invasive)] Breast ultrasound image presenting the visualized breast parenchymal background.,[normal-appearing] Breast ultrasound image presenting the visualized breast parenchymal background.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007076@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007076@0.png,[solid papillary carcinoma (in situ and invasive)] Breast ultrasound image documenting sonographic breast tissue context.,[normal-appearing visualized breast tissue] Breast ultrasound image documenting sonographic breast tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007079@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007079@0.png,[solid papillary carcinoma (in situ and invasive)] Breast ultrasound image describing the background echogenic appearance of breast tissue.,[no mass-like sonographic finding] Breast ultrasound image describing the background echogenic appearance of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007083@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007083@0.png,[solid papillary carcinoma (in situ and invasive)] Breast ultrasound image presenting the tissue background of the breast scan.,[normal breast tissue appearance] Breast ultrasound image presenting the tissue background of the breast scan.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/007084@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/007084@0.png,[solid papillary carcinoma (in situ and invasive)] Breast ultrasound image documenting the visualized parenchymal tissue context.,[no mass-like sonographic finding] Breast ultrasound image documenting the visualized parenchymal tissue context.
